Katicic1966,"Außerdem wurden nur zu oft die Stammbäume nach willkürlich ausgewählten Isoglossen und nicht nach den gegenseitigen Verhältnissen ganzer Sprachen aufgestellt, was dann auch mit Recht heftig kritisiert wurde, weil Stammbäume von vereinzelten Isoglossen nicht für Stammbäume von Sprachen ausgegeben werden dürfen.","classification criteria, family tree, genetic classification, isoglosses"
Katicic1966,"Wenn die Wortformen zweier Sprachen durch eindeutige Verwandlung der Phoneme einer dritten Sprache abgeleitet werden können, werden ihre Phoneme charakteristische Entsprechungen nach ihrem Platz in den Wortformen aufweisen. Diese Entsprechungen stehen zum phonologischen System der älteren Sprache in einem bestimmten Verhältnis. Dieses Verhältnis ist notwendigerweise ein Homomorphismus, weil die Verwandlungregeln an *phonologischen Einheiten* angewandt werden, und so müssen auch die Entsprechungen zu den phonologischen Einheiten der älteren Entwickelungsstufe in einem eindeutigen Verhältnis stehen, wenn auch nicht notwenid in einem ein-eindeutigen. Somit können die Entsprechungen mit den Verhältnisse, in denen sie zueinander stehen, als ein *Modell der gemeinsamen älteren Stufe* der verglichenen Sprachen betrachtet werden. Falls dieses Modell mit einer der verglichenen Sprachen isomorph ist, dann ist eben diese Sprache die gemeinsame ältere Entwickelungsstufe. ","sound correspondences, comparative method"
Katicic1966,"Es sind nicht die Grundsprachen, die erschlossen werden, sondern ihre mehr oder weniger vollständigen, mehr oder weniger getreuen Modelle. [...] Ähnlich wie bei Schleichers Stammbaumtheorie handelt es sich nicht um eine geschichtliche Tatsache, sondern um ein Modell, das recht verschiedenen geschichtlichen Tatsachen homomorph sein kann.","linguistic reconstruction, language model, proto-language"
Katicic1966,"Über das Zustandekommen einer solchen Menge ist in dem Begriff der Grundsprache nichts präjudiziert. Sie kann in einigen Fällen durch divergente Entwickelung einer wirklich einheitlichen Sprache netstehen, aber auch durch Entlehnung und tiefgehende gegenseitige Beeinflussung. Daraus ergibt sich aber die überaus wichtige und folgenschwere Einsicht, daß die genetische Verwandtschaft von Sprachen nicht in jedem Falle das Ergebnis eines gleichen geschichtlichen Vorganges sein muß.","genetic relationship, language history"
Katicic1966,"Die Grundsprache als Modell einer gemeinsamen älteren Entwickelungsstufe ist ein Begriff, der auf Grund ausschließlich sprachlicher Entsprechungsverhältnisse bestimmt ist, und sagt somit über geschichtliche Begebenheiten nur wenig aus. Natürlich müssen Sprachen, in deren Entsprechungen das Modell einer gemeinsamen älteren Entwicklungsstufe kodiert ist, früher einmal in engen Beziehungen zueinander gestanden sein. Doch diese recht allgemeine Feststellung ist auch alles, was auf Grund der genetischen Verwandtschaft über geschichtliche Vorgänge geschlossen werden kann.","language history, genetic relationship, history,"
Ross1950,"Among other problems, Ross discusses a method for measuring the genetic closeness between languages based on the count of shared roots retained from the ancestor language. In concrete, his calculations are based on the etymological dictionary of Indo-European of Walde and Pokorny. His statistics are based on a hypergeometric distribution. Part of the data of Walde-Pokorny are given in numerical form.",-
Ross1950,"It seems that nearly all the evidence for assessing the closeness of the relationship between two of the branches of Indo-European is comprised in a table made up as follows: Allot a column to each branch and a row to each attested Indo-european root; if a root is present in a branch put a cross in the appropriate cell of the table. ","presence-absence pattern, phyletic pattern"
Ross1950,"The question ""Is Italic closely related to Greek?"" would seem to be equivalent to the question, ""Given the number of crosses in the two relevant columns, what is the probability of obtaining the given number of cases of a row with a cross in each of the two columns (or a greater number) if the crosses were placed in the two columns at random?""","genetic relationship, genetic closeness, "
Ross1950,"**Comment by Kendall on Ross' article:**

The unknown parameters :math:`N_1_+_2, α_1, α_2`, are also three in number; of these the first is the number of roots present in the common parent at the moment of separation, while :math:`α_j (j = 1,2)` denotes the chance of survival for an individual root along the line of descent to the language labelled *j*. I do not assume the *α*'s to be equal, for the two lines of descent may represent different periods of historical time, and in any case represent different sets of historical circumstances. One must, however, assume that along a given segment of a given line of descent the chance of survival is the same for every root exposed to risk, and one must also assume that the several roots are exposed to risk independently.
",-
Ross1950,"**comment by Kendall:**

Thus we shall call a pair of languages closely related when the estimate :math:`N_1_+N_2` turns out to be much lower than that obtained for most of the other parirs of languages in the family.",-
Shapiro2007,"**Grammatical function as a problem of translation in Chinese**
 
As one can see, it is a question of grammatical function rather than frequency or style.","translation, Swadesh list"
Turchin2010,"The idea that the Turkic, Mongolian, Tungusic, Korean, and Japanese
languages are genetically related (the “Altaic hypothesis”) remains
controversial within the linguistic community. In an effort to resolve such
controversies, we propose a simple approach to analyzing genetic
connections between languages. The Consonant Class Matching (CCM)
method uses strict phonological identification and permits no changes in
meanings. This allows us to estimate the probability that the observed
similarities between a pair (or more) of languages occurred by chance alone.
The CCM procedure yields reliable statistical inferences about historical
connections between languages: it classifies languages correctly for well-
known families (Indo-European and Semitic) and does not appear to yield
false positives. The quantitative patterns of similarity that we document for
languages within the Altaic family are similar to those in the non-
controversial Indo-European family. Thus, if the Indo-European family is
accepted as real, the same conclusion should also apply to the Altaic family.","sound classes, consonant classes, cognate detection"
Turchin2010,"Present a new method of calculating the probability of language relationship based on Swadesh-lists and Dolgopolsky Consonant Classes (<a href=""Dolgopolsky1964"">Dolgopolsky 1964</a). The first two consonants of every Language Entry in a Lexicostatistical Word Lists for a certain language are converted to DCC and compared to the respective LWL of other languages. Results seem to indicate the validity of the method for the given datasets.","sound classes, Dolgopolsky, consonant classes"
Lees1953,"It is shown that a linguistic dating system can be set up on the basis of several explicit assumptions about morpheme decay. Thirteen sets of data, presented in partial justification of these assumptions, serve as a basis for calculating a universal constant to express the average rate of retention :math:`= k` of the basic-root-morphemes: :math:`k = 0.8048 +- 0.0176` per millenium, with a confidence limit of 90\%. Finally an expression is derived for the sampling-error to be expected in the calculated time-depths of related dialects.",lexicostatistics
Lees1953,"Lees describes the basis of the technique of glottochronology. His work is interesting in theoretical terms, since he states the methodology and its main assumptions in a clearer form than Swadesh 
(`Swadesh 1955 <browse/Swadesh1955>`_, `Swadesh 1952 <browse/Swadesh1952>`_).

",lexicostatistics
Lees1953,"If (1) the morpheme inventory of a language, or a definable portion of it, is observed over a span of time, and if (2) the individual members of the inventory at a given time are identified as cognates of members at some previous time, and if (3) some statable regularity can be found in the time-rate at which members disappear from the inventory to be replaced by new items, then the number of items in a certain subset which are present at any one time can be used as a measure of time elapsed since some previous time-point for which a similar count is available.",-
Lees1953,"If the morphemes correlated with a certain subset of cultural universals in some language at a given time is compared with the corresponding morphemes correlated with the same meanings in the derivative cognate language at some later time, many corresponding morphemes will be found to be cognate; but a certain number may not be cognate.¹ In the latter case, certain morphemes of the original set have disappeared and have been replaced by new, non-cognate morphemes. This temporal decrease in the size of the original subset is called MORPHEME DECAY.
 
¹By cognate we mean, of course, derivable one from the other by the use of a systematic set of phoneme correspondences, furnished by the traditional comparative method as applied to the language family in question.",-
Lees1953,"The reasons for
morpheme decay, i.e. for change in vocabulary, have been classified by many
authors; they include such processes as word tabu, phonemic confusion of
etymologically distinct items close in meaning, change in material culture with loss of obsoloete terms, rise of witty terms or slang, adoption of prestige forms from a superstratum language, and various gradual semantic shifts such as specialization, generalization, and pejoration.","lexical change"
Lees1953,"the basic=root-morpheme inventory is sampled in the following way: A small set of basic morphemes (say 200) is selected from the inventory of some control language (say English), and each item in it is translated into the common colloquial expression of the test languages. These translation will then comprise, for the most part, root-morphemes which can be compared by the usual etymological techniques. Corresponding terms in towo test languages will be either cognate or non-cognate, the latter label including terms borrowed by one language from the other. it is assumed that all the various causes of morpheme decay add up in both languages to some total amount of change which is dependent only upon the length of time during which these causes have been active.","lexicostatistics, wordlist, lexical change"
Starostin2013a,"С нашей точки зрения,
«сетевое» моделирование межъязыковых отношений по определению
носит смешанный «генетическо-ареальный» характер и, следовательно,
никоим образом не может замещать «древесную» схему, претендующую
на отражение исключительно генетических связей; таким образом, по-
строение исторически осмысленных «деревьев» и «сетей» — не взаимо-
исключающие, а скорее взаимодополняющие задачи. При этом ни для
одной «сети» по определению невозможно предложить оптимальную
историческую интерпретацию, если она не будет сопровождаться «дере-
вом», обратное же неверно.","family tree, wave theory, network"
Lopez2013,"Linguists, as well as biologists, study historical objects that form lineages, undergoing transformations over time. Biologists, as well as linguists, therefore, are very
dependent on comparative analyses to structure and analyze their data. Thus, it
seems intuitive that conceptual and methodological researches in both fields could
inform each other, and benefit to both fields. In particular, the comparative approaches elaborated in biology are experiencing massive developments that could
be explored in linguistic studies.",-
Schleicher1853,"Diese Annahmen, logisch folgend aus den Ergebnissen der bisherigen Forschung, lassen sich am besten unter dem Bilde eines sich verästelnden Baumes anschaulich machen.","family tree"
Schleicher1853,".. image:: static/img/schleicherstree.png
   :name: schleicher-tree
   :width: 500px



 

","family tree"
McMahon1994,"Convergence takes place within a convergence area, linguistic area, or Sprachbund \`which includes languages belonging to more than one family but showing traits in common which are found not to belong to the other members of (at least) one of the families' (Emeneaur 1956: 16). IN other words, in a convergence area, \`genetic heterogeneity is gradually replaced by typological homogeneity' (Lehiste 1988: 59). [...] Convergence typically occurs in situations where communication between linguistic groups is essential, and all, or the majority of speakers must learn and use two (or more) grammars, each with its own lexicon and set of rules. It will clearly be easier for an individual to learn the grammars, and therefore master the languages, if the grammars are similar. What seems to happen in extreme cases of convergence is a gradual approximation of the rules that generate the two languages over time, so that the strucutres generated correspondingly become more and more similar.","contact-induced similarity, convergence, language union, language mixture, language contact"
McMahon1994,"However, there is usually little effect on the lexical material; the languages [pb] retain their own words and morphemes, but become markedly similar in structure, producing ultimate intertranslatability with effectively a single set of syntactic rules and two sets of lexical items. ","convergence, language contact"
Trask2000,"**genetic relationship** (also **genetic affiliation**) the relationship which holds between two
or more languages which share a single common ancestor – that is, they all started off
at some time in the past as no more than regional varieties of that ancestral language,
but each has undergone so many changes not affecting the others that they have diverged
into distinct languages. All the languages sharing such a common ancestor constitute a
single language family, ald all those languages which share a single common ancestor
at some intermediate time constitute a single branch of that family. The identification of
genetic relationships is the principal business of comparative linguistics.",-
Jones1798,"The *Sanscrit* language, whatever be its antiquity, is of a wonderful structure; more perfect
than the *Greek*, more copious than the *Latin*, and more exquisitely refined than either,
yet bearing to both of them a stronger affinity, [pb] both in the roots of verbs and the forms
of grammar, than could possibly have been produced by accident; so strong indeed, that
no philologer could examine them all three, without believing them to have sprung from
some common source, which, perhaps, no longer exists; there is a similar reason, though
not quite so forcible, for supposing that both the *Gothic* and the *Celtic*, though blended
with a very different idiom, had the same origin with the Sanscrit; and the old *Persian*
might be added to the same family, if this were the place for discussing any question concerning the antiquities of *Persia*.","Sir William Jones, genetic relationship"
Szemerenyi1970,"Das bedeutet, daß bei Vergleichen der Form unbedingt der Vorzug gegeben werden muß.
Wenn zwei Formen sich genau – oder den Regeln nach entsprechen – wiegt das auch gewisse
Abweichungen in der Bedeutung auf.","semantic similarity, formal similarities"
Huang2002,"[pǔtōnghuà, definition of phonological perspective] *yǐ Běijīng yǔyīn wéi biāozhǔn* 以北京语音为标准 :translation:`phonology of Běijīng as standard`

[pǔtōnghuà, definition from grammatical perspective] *yǐ diǎnfàn de báihuàwén zhùzuò wéi yǔfǎ guīfàn*
以典范的白话文著作为语法规范 :translation:`classical báihuà-grammar as grammatical reference`
","pǔtōnghuà, Chinese"
Gabelentz1881,"Denn der Deduction ist nicht Alles erreichbar, weil in der Sprache wohl Alles gesetzlich,
aber nicht Alles nothwendig ist. Auch die Freiheit, die **Geschichte** hat ihr Antheil an
ihr. Wo jene Grundgesetze nur ein Bereich von Möglichkeiten umgränzen konnten, da
hatte die Geschichte zu entscheiden, welche dieser Möglichkeiten zu Thatsachen werden
sollten.",-
Patthy2003,"Modular assembly of novel genes from existing genes has long been thought to be an important source of evolutionary novelty. Thanks to major advances in genomic studies it has now become clear that this mechanism contributed significantly to the evolution of novel biological functions in different evolutionary lineages. Analyses of completely sequenced bacterial, archaeal and eukaryotic genomes has revealed that modular assembly of novel constituents of various eukaryotic intracellular signalling pathways played a major role in the evolution of eukaryotes. Comparison of the genomes of single-celled eukaryotes, multicellular plants and animals has also shown that the evolution of multicellularity was accompanied by the assembly of numerous novel extracellular matrix proteins and extracellular signalling proteins that are absolutely essential for multicellularity. There is now strong evidence that exon-shuffling played a general role in the assembly of the modular proteins involved in extracellular communications of metazoa. Although some of these proteins seem to be shared by all major groups of metazoa, others are restricted to certain evolutionary lineages. The genomic features of the chordates appear to have favoured intronic recombination as evidenced by the fact that exon-shuffling continued to be a major source of evolutionary novelty during vertebrate evolution.","gene fusion"
Morrison2011,"Exploratory data analysis (EDA), or descriptive data analysis, involves evaluating the
characteristics of the data *before* proceeding to the definitive analysis in relation to the
scientific question at hand. In this regard, a data-display network is designed to display any
character (or tree) conflict in a dataset, without prior assumptions about the causes of those
conflicts. Compatible phylogenetic data patterns are displayed as a tree, while incompat-
ibilities in the data are displayed as reticulations in the tree. The data may be either raw
character data (e.g. sequences, AFLP, microsatellites, SNPs) or they may be characters
summarized as a set of trees (e.g. gene trees).","exploratory data analysis, EDA"
Morrison2011,"Standard piece of literature on network applications in evolutionary biology. Important parts include the following:

* Exploratory data analysis [51-55]
* Causes of Reticulation [44-46]
* Evolutionary networks (in contrast to data-display networks) [105-162]","exploratory data analysis, phylogenetic network"
Hamed2006,".. image:: static/img/hamed-wang-ctree.png
   :name: hamed-wang
   :width: 800px

:translation:`Majority rule consensus tree.`",-
Hamed2006,".. image:: static/img/hamed-wang-ctree2.png
   :name: hamed-wang
   :width: 800px


:translation:`Summary of the majority rule consensus.`",-
Chen2005,"Languages of ethnic minorities affect Chinese in two ways. First , a new Chinese dialect emerges through
mother tongue interruption , when a minority people speak Chinese. Second , a new Chinese dialect emerges through
mother tongue transition , when a minority people substitute Chinese for their own mother tongue. Study of conversa 2
tional situations is crucial for the understanding of the two models. The early conversational situation of many so 2
called creole languages can be judged by its rank distribution of correlative morphemes. These languages can be
treated as form 2 transited Chinese dialects. The mother tongue interruption under an island condition is crucial for the
emergence of form 2 transited Chinese dialects.","Chinese, Chinese dialects, family tree"
Chen2005,".. image:: static/img/chen-2005-famtree.png
   :name: chinese_dialects
   :width: 700px

[Family tree of the Chinese dialects]","family tree, Chinese dialects"
Norman1988,":translation:`The ""famous"" Southern Chinese hypothesis is discussed on these pages.`","Southern Chinese hypothesis"
Edgar2004a,"Distance matrices
are clustered using UPGMA (11), which we find to give
slightly improved results over neighbor-joining (12), despite
the expectation that neighbor-joining will give a more reliable
estimate of the evolutionary tree. This can be explained by
assuming that in progressive alignment, the best accuracy
is obtained at each node by aligning the two profiles that
have fewest differences, even if they are not evolutionary
neighbors.","Neighbor-Joining, UPGMA, guide tree, multiple sequence alignment"
Sechehaye1908,"Il constitue lui aussi une «forme» dans le sens où nous avons entendu ce terme, car on peut
concevoir le système phonologique sous son aspect algébrique et remplacer les trente, cinquante
ou cent éléments qui le composent dans une langue donée, par autant de symboles généraux qui
fixent leur individualité, mais non pas leur caractère matériel. ","linguistic sign"
Jakobson1978,"For Saussure, changes in sounds are blind and fortuitous, and \`alien to the system of the
language'. But observation has shown on the contrary that changes cannot be understood except in
relation to the phonological system which undergoes them. Consequently the system of sounds
considered as linguistic values can be studied in its evolution just as well as in its given
state, and phonology includes the historical study of phonemes.","linguistic sign"
Jakobson1978,"The ontological problem of what form of reality is concealed behind the idea of the phoneme is
in fact not at all specific to the idea of the phoneme. ","linguistic sign"
Jakobson1978,"The linguistic value [...] of any phoneme in any language whatever, *is only its power to
distinguish the word containing this phoneme from any words which, similar in all other
respects, contain some other phoneme.*","linguistic sign, phoneme, phoneme sequence"
Jakobson1978,"What corresponds to the difference between two phonemes is solely the *fact* of a
difference in meaning, whereas the *content* of these different meanings varies from one
word to another. ","linguistic sign, phoneme"
Haldeman1857,":translation:`Interesting example of chance resemblances: English gnaw is compared to Chinese 咬, with the wrong cognate assumption being actually triggered by the fact that the Chinese word is not written properly!`","chance resemblance"
Jakobson1978,"From a strictly articulatory point of view there is no {\em succession} of sounds. Instead of
following one another the sounds overlap; a sound which is acoustically perceived as coming
after another one can be articulated simultaneously with the latter or even in part before it.","phoneme sequence, articulation, speech signal"
IPA1999,"Phonetic analysis is based on the crucial premise that it is possible to describe speech in
terms of a sequence of segments, and on the further crucial assumption that each segment can be
characterized by an articulatory target.","segmentation, phoneme, phoneme sequence, speech signal"
Durbin2002,"Comparative analysis is a painstaking art. Inferring thee correct structure by comparative
analysis requires knowing a structurally correct multiple alignment, but inferring a
structurally correct multiple alignment requires knowing the correct structure. A structure is
\`solved' by an iterative refinement process of guessing the structure based on the current
best guess of the multiple alignment, then realigning based on the new guess at the structure.
The sequences to be compared must be sufficiently similar that they can be initially aligned by
primary sequence identity alone to start hte process but they must be sufficiently dissimilar
that a number of covarying substitutions can be detected. ",-
PeirceCP,"Accepting the conclusion that an explanation is needed when facts contrary to what we should
expect emerge, it follows that the explanation must be such a proposition as would lead to the
prediction of the observed facts, either as necessary consequences or at least as very probable
under the circumstances. A hypothesis then, has to be adopted, which is likely in itself, and
renders the facts likely. This step of adopting a hypothesis as being suggested by the facts, is
what I call *abduction*. I reckon it as a form of inference, however problematical the
hypothesis may be held. ",abduction
Starostin2013a,"Из новейших разработок такого рода следует особо выделить
статью `[Steiner et al. 2011] <browse/Steiner2011>`_, посвященную подробному описанию фор-
мального алгоритма, цель которого (едва ли не впервые в западной кван-
титативной исторической лингвистике) определена не просто как обна-
ружение неслучайных совпадений звучания в фиксированных списках, а
как частичная симуляция работы компаративиста. Такое развитие необ-
ходимо всячески приветствовать, несмотря на то, что конкретные резуль-
таты тестирования, описанные в статье, пока что не дают возможности
понять, будет ли соответствующий алгоритм в состоянии успешно
справляться с «нетривиальными» ситуациями (дальнее языковое родство,
умение различать между генетически общими когнатами и следами
ареальных когнатов и т. п.). В частности, из двух протестированных семей
алгоритм выдает позитивные результаты для цезских языков (близкород-
ственных в рамках одной ветви нахско-дагестанской семьи), но
неопределенные для языков матако-гуайкуру (гипотетическая семья в
Южной Америке, относительно генетического единства которой не
существует единой точки зрения), т. е., по сути, застревает на тех же
сложностях, на которых дает сбои ручная процедура, осуществляемая
компаративистом на «субъективных» основаниях.","cognate detection"
Gates2012,"Corresponding lexical items that are bimorphemic must have both morphemes cognate in order to be considered as ‘lexically   
similar’. For example ‘roof’ inP-BJ, pronounced cəmˈkʉʔ, and D-JCD, pronounced spə³ku¹, are considered ‘lexicallydissimilar’ 
because, although the second syllable is cognate, the first syllable is not.","partial cognacy, Sino-Tibetan"
Wettig2013,"This paper introduces several models for investigating and evaluating ety-
mological data. Our main point of departure is alignment of etymological
data. Specifically, given a raw set of etymological data, we first aim to find
the “best” alignment at the sound or symbol level. The reason for this focus
is given in section 1.1. Sets of etymological data are found in digital ety-
mological databases, such as ones we use for the Uralic language family. A
database is typically organized into cognate sets; all elements within a cog-
nate set are posited (by the database creators) to be derived from a common
origin. The origin is some word-form in the ancestral language.","linguistic reconstruction, phonetic alignment"
Shneiderman1991,"The traditional approach to representing tree structures is as a rooted, directed graph with the
root node at the top of the page and children nodes below the parent node with lines connecting
them. Knuth (1968, p. 305-313) has a long discussion about this standard
representation, especially why the root is at the top and he offers several alternatives including
brief mention of a space-filling approach. However, the remainder of his presentation and most
other discussions of trees focus on various node and edge representations. By contrast, this
paper deals with a two-dimensional (2-d) space-filling approach in which each node is a
rectangle whose area is proportional to some attribute such as node size.","family tree, genetic classification, visualization, treemaps"
Arvelakis2005,"Over recent years the field of phylogenetics has witnessed
significant algorithmic and technical progress. A new class of efficient
phylogeny programs allows for computation of large evolutionary trees
comprising 500–1.000 organisms within a couple of hours on a single CPU
under elaborate optimization criteria. However, it is difficult to extract
the valuable information contained in those large trees without appropri-
ate visualization tools. As potential solution we propose the application
of treemaps to visualize large phylogenies (evolutionary trees) and im-
prove knowledge-retrieval. In addition, we propose a hybrid tree/treemap
representation which provides a detailed view of subtrees via treemaps
while maintaining a contextual view of the entire topology at the same
time. Moreover, we demonstrate how it can be deployed to visualize an
evolutionary tree comprising 2.415 mammals. The respective software
package is available on-line at http://www.ics.forth.gr/~stamatak. ","family tree, genetic classification, visualization, treemaps"
Hall2002,"The Parasitic Hypothesis, formulated to account for early stages of vocabu-
lary development in second language learners, claims that on initial exposure
to a word, learners automatically exploit existing lexical material in the L1
or L2 in order to establish an initial memory representation. At the level of
phonological and orthographic form, it is claimed that significant overlaps
with existing forms, i.e. cognates, are automatically detected and new forms
are subordinately connected to them in the mental lexicon. In the study re-
ported here, English nonwords overlapping with real words in Spanish (pseu-
docognates), together with noncognate nonwords, were presented to Spanish-
speaking learners of English in a word familiarity task. Participants reported
significantly higher levels of familiarity with the pseudocognates and showed
greater consistency in providing translations for them. These results, together
with measures of the degree of overlap between nonword stimuli and transla-
tions, were interpreted as evidence for the automatic use of cognates in early
word learning.","second language learning, mental lexicon"
Beckwith2002,"This is a chapter on words from the Pyu language, a Tibeto-Burman language which is completely unknown so far.

More information available on:

* http://glottolog.org/resource/reference/id/95905
* http://glottolog.org/resource/languoid/id/burm1262

","Pyu language, Tibeto-Burman, Sino-Tibetan"
Palla2007,"The rich set of interactions between individuals in society 1–7
results in complex community structure, capturing highly con-
nected circles of friends, families or professional cliques in a social
network 3,7–10 . Thanks to frequent changes in the activity and com-
munication patterns of individuals, the associated social and com-
munication network is subject to constant evolution 7,11–16 . Our
knowledge of the mechanisms governing the underlying commun-
ity dynamics is limited, but is essential for a deeper understanding
of the development and self-optimization of society as a whole 17–22 .
We have developed an algorithm based on clique percolation 23,24
that allows us to investigate the time dependence of overlapping
communities on a large scale, and thus uncover basic relationships
characterizing community evolution. Our focus is on networks
capturing the collaboration between scientists and the calls be-
tween mobile phone users. We find that large groups persist for
longer if they are capable of dynamically altering their member-
ship, suggesting that an ability to change the group composition
results in better adaptability. The behaviour of small groups dis-
plays the opposite tendency—the condition for stability is that
their composition remains unchanged. We also show that know-
ledge of the time commitment of members to a given community
can be used for estimating the community’s lifetime. These find-
ings offer insight into the fundamental differences between the
dynamics of small groups and large institutions.",-
Allwood2003,"The purpose of this paper is to suggest a view of word meaning on the type level
based on “meaning potentials” rather than on reified type meanings founded on
either of the two traditional approaches of abstract generalization (Gesamtbedeu-
tung) and typical or basic meaning (Grundbedeutung). It is suggested that actual
meaning on the occurrence level is produced by context sensitive operations of
meaning activation and meaning determination which combine meaning potentials
with each other and with contextually given information rather than by some sim-
ple compositionality operations yielding phrase and sentence meaning from simple
type meanings of one of the two traditional kinds. To establish this goal, I first
present the traditional notions and discuss some problems which arise when trying
to handle variation in meaning. I then specifically discuss the relation of
homonymy and polysemy to the traditional notions. In section 3, I introduce the
notion of “meaning potentials” as an alternative to the traditional notions and then
discuss in section 4 how this notion might be used to handle problems of meaning
variation, focusing especially on homonymy and polysemy.","reference potential, meaning potential, meaning, reference"
Prokic2013,"In this paper we combine the geographic variation of closely related language variants (‘dialects’) with the distribution of sound correspondences through the lexicon. One of the central problems with sound correspondences at the dialect level is that they are not very regular, especially when they are investigated in sufficient detail. Sound changes spread both through a language (e.g., from one word to another) and through the population of speakers (in our case through a population of villages with different dialects). Both processes happen at the same time, and the challenge is to reconstruct what has happened from a snapshot of synchronic data. The method described in this paper allows us to track the geographic spread of sound changes and the underlying patterns of linguistic diversity simultaneously. By combining the two, it is possible to detect areas of intensive linguistic contact and gain better insight into the mechanisms of language change.","networks, sound correspondences, linguistic area"
Goodfellow2014,"Recognizing arbitrary multi-character text in unconstrained natural photographs
is a hard problem. In this paper, we address an equally hard sub-problem in this
domain viz. recognizing arbitrary multi-digit numbers from Street View imagery.
Traditional approaches to solve this problem typically separate out the localiza-
tion, segmentation, and recognition steps. In this paper we propose a unified ap-
proach that integrates these three steps via the use of a deep convolutional neu-
ral network that operates directly on the image pixels. We employ the DistBe-
lief (Dean et al., 2012) implementation of deep neural networks in order to train
large, distributed neural networks on high quality images. We find that the per-
formance of this approach increases with the depth of the convolutional network,
with the best performance occurring in the deepest architecture we trained, with
eleven hidden layers. We evaluate this approach on the publicly available SVHN
dataset and achieve over 96% accuracy in recognizing complete street numbers.
We show that on a per-digit recognition task, we improve upon the state-of-the-
art, achieving 97.84% accuracy. We also evaluate this approach on an even more
challenging dataset generated from Street View imagery containing several tens of
millions of street number annotations and achieve over 90% accuracy. To further
explore the applicability of the proposed system to broader text recognition tasks,
we apply it to transcribing synthetic distorted text from a popular CAPTCHA ser-
vice, reCAPTCHA. reCAPTCHA is one of the most secure reverse turing tests
that uses distorted text as one of the cues to distinguish humans from bots. With
the proposed approach we report a 99.8% accuracy on transcribing the hardest cat-
egory of reCAPTCHA puzzles. Our evaluations on both tasks, the street number
recognition as well as reCAPTCHA puzzle transcription, indicate that at specific
operating thresholds, the performance of the proposed system is comparable to,
and in some cases exceeds, that of human operators.","character recognition, ocr, machine learning, neural network"
Chen1606,"故士人篇章,必有音節,田野俚典,亦名諧
聲,豈以古人之詩而獨無韻乎?蓋時有古今, 地有南北,字有更革,音有轉
移,亦埶所必至。故以今之音讀古之作,不免乖剌而不入。
:translation:`The writings of scholars must be made of adequate sounds. Even in the rural areas everybody orders the sounds harmonically. Can it be that the ancients solely did not have rhymes? One can say that in the same way in which ancient times differ from modern times, and places in the North differ from places in the South, characters change and sounds shift. This is a natural tendency. Therefore, it is inevitable that reading the ancient writings with modern pronunciation will sound improper and wrong.`","shījīng, language change, sound change, Chinese"
Chen1606,"古今一音,古今一聲,以吾之意而逆古人之意,其理不遠也,以吾之聲而調古
人之聲,其韻不遠也。:translation:`Zwischen Altertum und Gegenwart sind die Laute identisch, so wie zwischen Altertum und die Gegenwart auch die Stimmen identisch sind. Wenn ich mit meinen eigenen Konzepten die Konzepte der Menschen des Altertums rekonstruiere, werden deren Regelmässigkeiten nicht allzu entrückt sein; wenn ich mit meiner eigenen Stimme die Stimmen der Menschen des Altertums abgleiche, werden ihre Reime nicht allzu entrückt sein.`  [Translation taken from @Behr2014]","language change, sound change, shījīng, Chinese"
Duan1750,"時有古今,地有南北,音不能無流變。音既變矣,文人學士聘才任意,又從而
汩之,古音於是亦淆訛,如分絲之不可理。《三百篇》者,古音之叢,亦百世
用韻之準。稽其入韻之字,凡千九百有奇,同今音者十七,異今音者十三。試
用治絲之法,分析其緒,比合其類,綜以部居,緯以今韻,古音犁然。起間不
無方語差池,臨文假借,案之部分,間有出入之篇章,然亦可指數矣。
:translation:`Da es bei der Zeit Altertum und Gegenwart gibt, bei den Regionen Süd und Nord,
sind die Laute unweigerlich dem Wandel unterworfen. Sobald ein Laut sich
gewandelt hat, werden die Literaten und Gelehrten sich aufs Geratewohl
verhalten. Wenn ihre Praxis zahlreiche Nachahmer findet, werden auch die
altertümlichen Aussprachen sodann korrumpiert, wie ein Seidenfaden, den man
nicht mehr entwirren kann. Die Dreihundert Kapitel (des Buches der Lieder) sind
Repositorien der altertümlichen Lautungen und zugleich die Norm für den
Reimgebrauch durch die Generationen hinweg. Untersucht man die Schriftzeichen,
die sich in einer Reimposition befinden, so stellt man fest, dass bei den rund
1.900 auftretenden Fällen das Verhältnis zwischen denjenigen, die mit der
heutigen Aussprache übereinstimmen zu denen, die es nicht tun, etwa 70:30 ist.
Versucht man es gleichsam mit der Methode des Entwirrens von Seide, d.h. indem
man ihre einzelnen Fäden separiert, sie zu gleichen Typen bündelt und jeweils zu
Reimklassen zusammenfaßt und sie mit den heutigen Reimen verwebt, dann werden
die altertümlichen Reimklassen wie Ackerfurchen von selbst deutliche Gestalt
annehmen. Zunächst wird es aufgrund von Dialektausdrücken und phonetischen
ad-hoc-Entlehnungen immer Unregelmäßigkeiten geben, Abschnitte, in denen
Spezialfälle vermerkt werden müssen, oder gelegentlich auch Verse, die aus dem
Schema ausbrechen; aber solcherlei Fälle kann man wohl an einer Hand abzählen.`
[Translation by @Behr2014]","sound change, language change, Duàn Yùcái, Chinese"
